tweet_text,tweet_lang,tweet_text_raw,clean_text,text_length,detected_lang,is_english,lang_match,tweet_createdAt,tweet_day,tweet_event_date,tweet_id,tweet_id_origin,bronze_completeness,bronze_text_length,tweet_snapshot_rank,gold_entity,gold_grain
"I use a small iPhone, the mini model. I didn’t like the giant phone I had before, so I went with the mini and I’ve been happy with it. I really hope it’s still available when I’m ready to buy my next one.
I’ve never used a Samsung, but I’ve tried several other Android phones and always liked them. My wife got me used to her iPhone, though, so that’s what I ended up switching to.
What do you prefer? I’m comfortable with either one, it doesn’t bother me at all.",en,"I use a small iPhone, the mini model. I didn’t like the giant phone I had before, so I went with the mini and I’ve been happy with it. I really hope it’s still available when I’m ready to buy my next one.
I’ve never used a Samsung, but I’ve tried several other Android phones and always liked them. My wife got me used to her iPhone, though, so that’s what I ended up switching to.
What do you prefer? I’m comfortable with either one, it doesn’t bother me at all.","I use a small iPhone, the mini model. I didn’t like the giant phone I had before, so I went with the mini and I’ve been happy with it. I really hope it’s still available when I’m ready to buy my next one. I’ve never used a Samsung, but I’ve tried several other Android phones and always liked them. My wife got me used to her iPhone, though, so that’s what I ended up switching to. What do you prefer? I’m comfortable with either one, it doesn’t bother me at all.",463,en,True,True,,,,surrogate_3339728908005106858,surrogate_hash,10,463,3,tweet,snapshot_per_tweet
Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,en,Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,76,en,True,True,,,,surrogate_3684340473813722753,surrogate_hash,10,76,1,tweet,snapshot_per_tweet
Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,en,Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,76,en,True,True,,,,surrogate_3684340473813722753,surrogate_hash,10,76,2,tweet,snapshot_per_tweet
Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,en,Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,Who has more battery? The radio I got from 7 eleven or my iPhone? Yes please,76,en,True,True,,,,surrogate_3684340473813722753,surrogate_hash,10,76,3,tweet,snapshot_per_tweet
"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",en,"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",Y’all I bought a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN,211,en,True,True,,,,surrogate_3826018985913727018,surrogate_hash,10,211,1,tweet,snapshot_per_tweet
"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",en,"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",Y’all I bought a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN,211,en,True,True,,,,surrogate_3826018985913727018,surrogate_hash,10,211,2,tweet,snapshot_per_tweet
"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",en,"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",Y’all I bought a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN,211,en,True,True,,,,surrogate_3826018985913727018,surrogate_hash,10,211,3,tweet,snapshot_per_tweet
"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",en,"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",Y’all I bought a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN,211,en,True,True,,,,surrogate_3826018985913727018,surrogate_hash,10,211,4,tweet,snapshot_per_tweet
"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",en,"Y’all I bought  a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ 

BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS  I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN https://t.co/4o68ZkzrOK",Y’all I bought a new phone how amazing it feels to go from 64gb iPhone 11 to 1to iPhone 14 Pro Max 🙂‍↕️🙂‍↕️🙂‍↕️ BIGGER SCREEN MEANS BIGGER REYNA ASS YESSSSSSSSSS I CAN FINALLY OPEN CAPCUT AND START EDITING AGAIN,211,en,True,True,,,,surrogate_3826018985913727018,surrogate_hash,10,211,5,tweet,snapshot_per_tweet
"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.",en,"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.","I've been quietly working on Distropy, an open-source LLM inference server written in Rust. While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share: Model: Qwen3-0.6B-Q4_K_M GPU: RTX 4070 12GB Query: ""what is vue"" First request: Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec Second request (same conversation): Prefill: only 243 tokens prefix_cached: 12,003 tokens Prefill time: 4 ms → 60,750 tokens/sec Total end-to-end latency: 175 ms I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day. The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap. I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence. Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs. Let me know if you'd be interested in trying it when it's ready.",1151,en,True,True,,,,surrogate_3900143892577843453,surrogate_hash,10,1151,1,tweet,snapshot_per_tweet
"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.",en,"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.","I've been quietly working on Distropy, an open-source LLM inference server written in Rust. While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share: Model: Qwen3-0.6B-Q4_K_M GPU: RTX 4070 12GB Query: ""what is vue"" First request: Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec Second request (same conversation): Prefill: only 243 tokens prefix_cached: 12,003 tokens Prefill time: 4 ms → 60,750 tokens/sec Total end-to-end latency: 175 ms I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day. The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap. I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence. Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs. Let me know if you'd be interested in trying it when it's ready.",1151,en,True,True,,,,surrogate_3900143892577843453,surrogate_hash,10,1151,2,tweet,snapshot_per_tweet
"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.",en,"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.","I've been quietly working on Distropy, an open-source LLM inference server written in Rust. While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share: Model: Qwen3-0.6B-Q4_K_M GPU: RTX 4070 12GB Query: ""what is vue"" First request: Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec Second request (same conversation): Prefill: only 243 tokens prefix_cached: 12,003 tokens Prefill time: 4 ms → 60,750 tokens/sec Total end-to-end latency: 175 ms I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day. The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap. I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence. Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs. Let me know if you'd be interested in trying it when it's ready.",1151,en,True,True,,,,surrogate_3900143892577843453,surrogate_hash,10,1151,3,tweet,snapshot_per_tweet
"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.",en,"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.","I've been quietly working on Distropy, an open-source LLM inference server written in Rust. While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share: Model: Qwen3-0.6B-Q4_K_M GPU: RTX 4070 12GB Query: ""what is vue"" First request: Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec Second request (same conversation): Prefill: only 243 tokens prefix_cached: 12,003 tokens Prefill time: 4 ms → 60,750 tokens/sec Total end-to-end latency: 175 ms I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day. The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap. I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence. Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs. Let me know if you'd be interested in trying it when it's ready.",1151,en,True,True,,,,surrogate_3900143892577843453,surrogate_hash,10,1151,4,tweet,snapshot_per_tweet
"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.",en,"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.","I've been quietly working on Distropy, an open-source LLM inference server written in Rust. While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share: Model: Qwen3-0.6B-Q4_K_M GPU: RTX 4070 12GB Query: ""what is vue"" First request: Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec Second request (same conversation): Prefill: only 243 tokens prefix_cached: 12,003 tokens Prefill time: 4 ms → 60,750 tokens/sec Total end-to-end latency: 175 ms I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day. The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap. I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence. Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs. Let me know if you'd be interested in trying it when it's ready.",1151,en,True,True,,,,surrogate_3900143892577843453,surrogate_hash,10,1151,5,tweet,snapshot_per_tweet
"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.",en,"I've been quietly working on Distropy, an open-source LLM inference server written in Rust.

While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share:

Model: Qwen3-0.6B-Q4_K_M
GPU: RTX 4070 12GB
Query: ""what is vue""

First request:
Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec

Second request (same conversation):
Prefill: only 243 tokens
prefix_cached: 12,003 tokens
Prefill time: 4 ms → 60,750 tokens/sec

Total end-to-end latency: 175 ms

I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day.

The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap.

I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence.
Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs.

Let me know if you'd be interested in trying it when it's ready.","I've been quietly working on Distropy, an open-source LLM inference server written in Rust. While running some final optimization tests with VS Code + GitHub Chat (which loves sending huge context even on empty chats), I got this result and had to share: Model: Qwen3-0.6B-Q4_K_M GPU: RTX 4070 12GB Query: ""what is vue"" First request: Prefill: 12,007 tokens in 742 ms → 16,181 tokens/sec Second request (same conversation): Prefill: only 243 tokens prefix_cached: 12,003 tokens Prefill time: 4 ms → 60,750 tokens/sec Total end-to-end latency: 175 ms I went from 10–20 seconds of painful prefill on every request down to under 200ms total. The difference is night and day. The key was getting KV prefix caching working properly with llama.cpp. Once the large static prefix (system prompt + tools) is cached, subsequent requests become extremely cheap. I'm getting close to an initial release, and seeing this kind of performance gives me a lot of confidence. Would love to hear your thoughts — especially if you've also struggled with massive repeated tool schemas and context from IDEs. Let me know if you'd be interested in trying it when it's ready.",1151,en,True,True,,,,surrogate_3900143892577843453,surrogate_hash,10,1151,6,tweet,snapshot_per_tweet
"nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok https://t.co/aj5rdRzrn5",in,"nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok https://t.co/aj5rdRzrn5","nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok",149,id,False,False,,,,surrogate_3967456788784515327,surrogate_hash,10,149,1,tweet,snapshot_per_tweet
"nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok https://t.co/aj5rdRzrn5",in,"nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok https://t.co/aj5rdRzrn5","nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok",149,id,False,False,,,,surrogate_3967456788784515327,surrogate_hash,10,149,2,tweet,snapshot_per_tweet
"nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok https://t.co/aj5rdRzrn5",in,"nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok https://t.co/aj5rdRzrn5","nyari hp mid-range yang paket lengkap buat gaming tipis-tipis ama awet seharian ya Infinix HOT 70 jawabannya, worth it bgt buat anak muda gen z cocok",149,id,False,False,,,,surrogate_3967456788784515327,surrogate_hash,10,149,3,tweet,snapshot_per_tweet
"I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android",en,"I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android","I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android",235,en,True,True,,,,surrogate_4056971671060021689,surrogate_hash,10,235,1,tweet,snapshot_per_tweet
"I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android",en,"I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android","I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android",235,en,True,True,,,,surrogate_4056971671060021689,surrogate_hash,10,235,2,tweet,snapshot_per_tweet
"I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android",en,"I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android","I got the new Vivo X200T. The camera, battery, and performance are great, but compared to my S24 FE, it feels less polished. Samsung’s One UI feels more premium, smooth, and user-friendly. No wonder Samsung is still the king of Android",235,en,True,True,,,,surrogate_4056971671060021689,surrogate_hash,10,235,3,tweet,snapshot_per_tweet
